yyyymmdd,from_ccy,to_ccy,fx_rate
20170821,GBP,USD,1.29
20170822,GBP,USD,1.2824
20170823,GBP,USD,1.28
20170824,GBP,USD,1.2801
20170825,GBP,USD,1.2882
20170827,GBP,USD,1.2929
20170828,GBP,USD,1.2933
20170829,GBP,USD,1.2918
20170830,GBP,USD,1.2925
20170831,GBP,USD,1.2930000000000001
20170901,GBP,USD,1.2951
20170903,GBP,USD,1.2963
20170904,GBP,USD,1.2931
20170905,GBP,USD,1.3033
20170906,GBP,USD,1.3043
20170907,GBP,USD,1.3101
20170908,GBP,USD,1.32
20170910,GBP,USD,1.3185
20170911,GBP,USD,1.3163
20170912,GBP,USD,1.3283
20170913,GBP,USD,1.3211
20170914,GBP,USD,1.3399
20170915,GBP,USD,1.3594
20170917,GBP,USD,1.3563
20170918,GBP,USD,1.3495
20170919,GBP,USD,1.3503
20170920,GBP,USD,1.3495
20170921,GBP,USD,1.358
20170922,GBP,USD,1.3504
20170924,GBP,USD,1.349
20170925,GBP,USD,1.3466
20170926,GBP,USD,1.3458
20170927,GBP,USD,1.3387
20170928,GBP,USD,1.3442
20170929,GBP,USD,1.3398
20171001,GBP,USD,1.3373
20171002,GBP,USD,1.3276
20171003,GBP,USD,1.3237
20171004,GBP,USD,1.3248
20171005,GBP,USD,1.3119
20171006,GBP,USD,1.3066
20171008,GBP,USD,1.3097
20171009,GBP,USD,1.3142
20171010,GBP,USD,1.3203
20171011,GBP,USD,1.3223
20171012,GBP,USD,1.3262
20171013,GBP,USD,1.3285
20171015,GBP,USD,1.3298
20171016,GBP,USD,1.3251
20171017,GBP,USD,1.319
20171018,GBP,USD,1.3205
20171019,GBP,USD,1.3159
20171020,GBP,USD,1.319
20171022,GBP,USD,1.3185
20171023,GBP,USD,1.3198
20171024,GBP,USD,1.3134
20171025,GBP,USD,1.3262
20171026,GBP,USD,1.3161
20171027,GBP,USD,1.3128
20171029,GBP,USD,1.3127
20171030,GBP,USD,1.3208
20171031,GBP,USD,1.3283
20171101,GBP,USD,1.3245
20171102,GBP,USD,1.3059
20171103,GBP,USD,1.3077
20171105,GBP,USD,1.3072
20171106,GBP,USD,1.3171
20171107,GBP,USD,1.3166
20171108,GBP,USD,1.3116
20171109,GBP,USD,1.3145
20171110,GBP,USD,1.3196
20171112,GBP,USD,1.3164
20171113,GBP,USD,1.3116
20171114,GBP,USD,1.3165
20171115,GBP,USD,1.3171
20171116,GBP,USD,1.3195
20171117,GBP,USD,1.3215
20171119,GBP,USD,1.3219
20171120,GBP,USD,1.3235
20171121,GBP,USD,1.3239
20171122,GBP,USD,1.3325
20171123,GBP,USD,1.3309
20171124,GBP,USD,1.3337
20171126,GBP,USD,1.3325
20171127,GBP,USD,1.3318
20171128,GBP,USD,1.3339
20171129,GBP,USD,1.3409
20171130,GBP,USD,1.3525
20171201,GBP,USD,1.3477
20171203,GBP,USD,1.3446
20171204,GBP,USD,1.348
20171205,GBP,USD,1.3443
20171206,GBP,USD,1.3393
20171207,GBP,USD,1.3474
20171208,GBP,USD,1.339
20171210,GBP,USD,1.3382
20171211,GBP,USD,1.3341
20171212,GBP,USD,1.3318
20171213,GBP,USD,1.3419999999999999
20171214,GBP,USD,1.3431
20171215,GBP,USD,1.3319999999999999
20171217,GBP,USD,1.3314
20171218,GBP,USD,1.3383
20171219,GBP,USD,1.3385
20171220,GBP,USD,1.3376
20171221,GBP,USD,1.3386
20171222,GBP,USD,1.3363
20171225,GBP,USD,1.3371
20171226,GBP,USD,1.3374
20171227,GBP,USD,1.34
20171228,GBP,USD,1.3443
20171229,GBP,USD,1.3513
20180101,GBP,USD,1.3503
20180102,GBP,USD,1.359
20180103,GBP,USD,1.3516
20180104,GBP,USD,1.3551
20180105,GBP,USD,1.3571
20180107,GBP,USD,1.3564
20180108,GBP,USD,1.3568
20180109,GBP,USD,1.354
20180110,GBP,USD,1.3507
20180111,GBP,USD,1.3538
20180112,GBP,USD,1.3728
20180114,GBP,USD,1.3731
20180115,GBP,USD,1.3792
20180116,GBP,USD,1.3792
20180117,GBP,USD,1.3831
20180118,GBP,USD,1.3894
20180119,GBP,USD,1.3858
20180121,GBP,USD,1.3894
20180122,GBP,USD,1.3987
20180123,GBP,USD,1.4
20180124,GBP,USD,1.4242
20180125,GBP,USD,1.4142
20180126,GBP,USD,1.416
20180128,GBP,USD,1.4141
20180129,GBP,USD,1.4074
20180130,GBP,USD,1.4147
20180131,GBP,USD,1.4191
20180201,GBP,USD,1.4264
20180202,GBP,USD,1.4118
20180204,GBP,USD,1.4104
20180205,GBP,USD,1.3959
20180206,GBP,USD,1.3949
20180207,GBP,USD,1.3881
20180208,GBP,USD,1.3913
20180209,GBP,USD,1.3827
20180211,GBP,USD,1.3815
20180212,GBP,USD,1.3838
20180213,GBP,USD,1.3894
20180214,GBP,USD,1.3999
20180215,GBP,USD,1.4099
20180216,GBP,USD,1.4026
20180218,GBP,USD,1.4017
20180219,GBP,USD,1.4
20180220,GBP,USD,1.3996
20180221,GBP,USD,1.3918
20180222,GBP,USD,1.3956
20180223,GBP,USD,1.3971
20180225,GBP,USD,1.3989
20180226,GBP,USD,1.3968
20180227,GBP,USD,1.3909
20180228,GBP,USD,1.376
20180301,GBP,USD,1.3776
20180302,GBP,USD,1.3802
20180304,GBP,USD,1.3796
20180305,GBP,USD,1.3849
20180306,GBP,USD,1.3888
20180307,GBP,USD,1.3896
20180308,GBP,USD,1.3811
20180309,GBP,USD,1.385
20180311,GBP,USD,1.3851
20180312,GBP,USD,1.3906
20180313,GBP,USD,1.3962
20180314,GBP,USD,1.3962
20180315,GBP,USD,1.3937
20180316,GBP,USD,1.3942
20180318,GBP,USD,1.3938
20180319,GBP,USD,1.4024
20180320,GBP,USD,1.3998
20180321,GBP,USD,1.4141
20180322,GBP,USD,1.4096
20180323,GBP,USD,1.4132
20180325,GBP,USD,1.4138
20180326,GBP,USD,1.4229
20180327,GBP,USD,1.4157
20180328,GBP,USD,1.4077
20180329,GBP,USD,1.4018
20180330,GBP,USD,1.4015
20180402,GBP,USD,1.4044
20180403,GBP,USD,1.4057
20180404,GBP,USD,1.4079
20180405,GBP,USD,1.4003
20180406,GBP,USD,1.4092
20180408,GBP,USD,1.409
20180409,GBP,USD,1.4131
20180410,GBP,USD,1.4176
20180411,GBP,USD,1.4177
20180412,GBP,USD,1.4228
20180413,GBP,USD,1.4238
20180415,GBP,USD,1.4249
20180416,GBP,USD,1.4339
20180417,GBP,USD,1.4288
20180418,GBP,USD,1.4203
20180419,GBP,USD,1.4087
20180420,GBP,USD,1.4
20180422,GBP,USD,1.4002
20180423,GBP,USD,1.3940000000000001
20180424,GBP,USD,1.3978
20180425,GBP,USD,1.3932
20180426,GBP,USD,1.3919
20180427,GBP,USD,1.3781
20180429,GBP,USD,1.3772
20180430,GBP,USD,1.3763
20180501,GBP,USD,1.3614
20180502,GBP,USD,1.3576
20180503,GBP,USD,1.3575
20180504,GBP,USD,1.3531
20180506,GBP,USD,1.3536
20180507,GBP,USD,1.3557
20180508,GBP,USD,1.3547
20180509,GBP,USD,1.3547
20180510,GBP,USD,1.3519
20180511,GBP,USD,1.3542
20180513,GBP,USD,1.3547
20180514,GBP,USD,1.3556
20180515,GBP,USD,1.3502
20180516,GBP,USD,1.3486
20180517,GBP,USD,1.3516
20180518,GBP,USD,1.3469
20180520,GBP,USD,1.3463
20180521,GBP,USD,1.3427
20180522,GBP,USD,1.3432
20180523,GBP,USD,1.3347
20180524,GBP,USD,1.338
20180525,GBP,USD,1.3309
20180527,GBP,USD,1.3315
20180528,GBP,USD,1.3311
20180529,GBP,USD,1.3249
20180530,GBP,USD,1.3286
20180531,GBP,USD,1.3298
20180601,GBP,USD,1.3346
20180603,GBP,USD,1.3346
20180604,GBP,USD,1.3313
20180605,GBP,USD,1.3393
20180606,GBP,USD,1.3413
20180607,GBP,USD,1.3423
20180608,GBP,USD,1.3405
20180610,GBP,USD,1.3415
20180611,GBP,USD,1.3379
20180612,GBP,USD,1.3372
20180613,GBP,USD,1.3376
20180614,GBP,USD,1.3262
20180615,GBP,USD,1.3278
20180617,GBP,USD,1.3267
20180618,GBP,USD,1.3245
20180619,GBP,USD,1.3174
20180620,GBP,USD,1.3172
20180621,GBP,USD,1.324
20180622,GBP,USD,1.3261
20180624,GBP,USD,1.3256
20180625,GBP,USD,1.3281
20180626,GBP,USD,1.3225
20180627,GBP,USD,1.3113
20180628,GBP,USD,1.3078
20180629,GBP,USD,1.3207
20180701,GBP,USD,1.3189
20180702,GBP,USD,1.3143
20180703,GBP,USD,1.3193
20180704,GBP,USD,1.3230000000000002
20180705,GBP,USD,1.3222
20180706,GBP,USD,1.3283
20180708,GBP,USD,1.3321
20180709,GBP,USD,1.3259999999999998
20180710,GBP,USD,1.3276
20180711,GBP,USD,1.3205
20180712,GBP,USD,1.3206
20180713,GBP,USD,1.3222
20180715,GBP,USD,1.3229
20180716,GBP,USD,1.3235
20180717,GBP,USD,1.3115
20180718,GBP,USD,1.3069
20180719,GBP,USD,1.3014
20180720,GBP,USD,1.3136
20180722,GBP,USD,1.3125
20180723,GBP,USD,1.3101
20180724,GBP,USD,1.3145
20180725,GBP,USD,1.3189
20180726,GBP,USD,1.3109
20180727,GBP,USD,1.3105
20180729,GBP,USD,1.3113
20180730,GBP,USD,1.3133
20180731,GBP,USD,1.3124
20180801,GBP,USD,1.3127
20180802,GBP,USD,1.3017
20180803,GBP,USD,1.3001
20180805,GBP,USD,1.301
20180806,GBP,USD,1.2944
20180807,GBP,USD,1.2939
20180808,GBP,USD,1.2882
20180809,GBP,USD,1.2824
20180810,GBP,USD,1.2758
20180812,GBP,USD,1.2752
20180813,GBP,USD,1.2771
20180814,GBP,USD,1.2723
20180815,GBP,USD,1.2697
20180816,GBP,USD,1.2716
20180817,GBP,USD,1.2749
20180819,GBP,USD,1.2746
20180820,GBP,USD,1.2798
20180821,GBP,USD,1.2901
20180822,GBP,USD,1.2911
20180823,GBP,USD,1.2811
20180824,GBP,USD,1.2846
20180826,GBP,USD,1.2843
20180827,GBP,USD,1.2892
20180828,GBP,USD,1.2873
20180829,GBP,USD,1.3026
20180830,GBP,USD,1.3009
20180831,GBP,USD,1.296
20180902,GBP,USD,1.2915
20180903,GBP,USD,1.287
20180904,GBP,USD,1.2855
20180905,GBP,USD,1.2905
20180906,GBP,USD,1.2930000000000001
20180907,GBP,USD,1.2919999999999998
20180909,GBP,USD,1.2926
20180910,GBP,USD,1.3026
20180911,GBP,USD,1.3033
20180912,GBP,USD,1.3045
20180913,GBP,USD,1.3108
20180914,GBP,USD,1.3068
20180916,GBP,USD,1.3071
20180917,GBP,USD,1.3157
20180918,GBP,USD,1.3148
20180919,GBP,USD,1.3144
20180920,GBP,USD,1.3265
20180921,GBP,USD,1.3072
20180923,GBP,USD,1.308
20180924,GBP,USD,1.3119999999999998
20180925,GBP,USD,1.3184
20180926,GBP,USD,1.3167
20180927,GBP,USD,1.3079
20180928,GBP,USD,1.3031
20180930,GBP,USD,1.3042
20181001,GBP,USD,1.3042
20181002,GBP,USD,1.2979
20181003,GBP,USD,1.294
20181004,GBP,USD,1.3021
20181005,GBP,USD,1.3119999999999998
20181007,GBP,USD,1.3119999999999998
20181008,GBP,USD,1.3090000000000002
20181009,GBP,USD,1.3143
20181010,GBP,USD,1.3196
20181011,GBP,USD,1.3230000000000002
20181012,GBP,USD,1.3153
20181014,GBP,USD,1.3087
20181015,GBP,USD,1.3152
20181016,GBP,USD,1.3181
20181017,GBP,USD,1.3115
20181018,GBP,USD,1.3018
20181019,GBP,USD,1.3076
20181021,GBP,USD,1.3074
20181022,GBP,USD,1.2963
20181023,GBP,USD,1.2983
20181024,GBP,USD,1.2881
20181025,GBP,USD,1.2817
20181026,GBP,USD,1.2828
20181028,GBP,USD,1.2824
20181029,GBP,USD,1.2793
20181030,GBP,USD,1.2706
20181031,GBP,USD,1.2766
20181101,GBP,USD,1.3012
20181102,GBP,USD,1.297
20181104,GBP,USD,1.3025
20181105,GBP,USD,1.3041
20181106,GBP,USD,1.3099
20181107,GBP,USD,1.3126
20181108,GBP,USD,1.3062
20181109,GBP,USD,1.2972
20181111,GBP,USD,1.2917
20181112,GBP,USD,1.2849
20181113,GBP,USD,1.2977
20181114,GBP,USD,1.2992
20181115,GBP,USD,1.2774
20181116,GBP,USD,1.2834
20181118,GBP,USD,1.2844
20181119,GBP,USD,1.2854
20181120,GBP,USD,1.2788
20181121,GBP,USD,1.2778
20181122,GBP,USD,1.2877
20181123,GBP,USD,1.2814
20181125,GBP,USD,1.2826
20181126,GBP,USD,1.2827
20181127,GBP,USD,1.2747
20181128,GBP,USD,1.2825
20181129,GBP,USD,1.2791
20181130,GBP,USD,1.2749
20181202,GBP,USD,1.2768
20181203,GBP,USD,1.2725
20181204,GBP,USD,1.2719
20181205,GBP,USD,1.2734
20181206,GBP,USD,1.2781
20181207,GBP,USD,1.2726
20181209,GBP,USD,1.2706
20181210,GBP,USD,1.2561
20181211,GBP,USD,1.2487
20181212,GBP,USD,1.2629
20181213,GBP,USD,1.2643
20181214,GBP,USD,1.2583
20181216,GBP,USD,1.2603
20181217,GBP,USD,1.2624
20181218,GBP,USD,1.2639
20181219,GBP,USD,1.261
20181220,GBP,USD,1.2656
20181221,GBP,USD,1.2645
20181224,GBP,USD,1.2706
20181225,GBP,USD,1.2675
20181226,GBP,USD,1.2633
20181227,GBP,USD,1.2644
20181228,GBP,USD,1.2699
20181230,GBP,USD,1.2699
20181231,GBP,USD,1.2754
20190101,GBP,USD,1.274
20190102,GBP,USD,1.2607
20190103,GBP,USD,1.2628
20190104,GBP,USD,1.2723
20190106,GBP,USD,1.2726
20190107,GBP,USD,1.2777
20190108,GBP,USD,1.2717
20190109,GBP,USD,1.2789
20190110,GBP,USD,1.2747
20190111,GBP,USD,1.2844
20190113,GBP,USD,1.2854
20190114,GBP,USD,1.2864
20190115,GBP,USD,1.2861
20190116,GBP,USD,1.2885
20190117,GBP,USD,1.2986
20190118,GBP,USD,1.2872
20190120,GBP,USD,1.2876
20190121,GBP,USD,1.2892
20190122,GBP,USD,1.2954
20190123,GBP,USD,1.3069
20190124,GBP,USD,1.3066
20190125,GBP,USD,1.3196
20190127,GBP,USD,1.3187
20190128,GBP,USD,1.3163
20190129,GBP,USD,1.3066
20190130,GBP,USD,1.3116
20190131,GBP,USD,1.3109
20190201,GBP,USD,1.3079
20190203,GBP,USD,1.3071
20190204,GBP,USD,1.3037
20190205,GBP,USD,1.2945
20190206,GBP,USD,1.2932
20190207,GBP,USD,1.2952
20190208,GBP,USD,1.2944
20190210,GBP,USD,1.2935
20190211,GBP,USD,1.2855
20190212,GBP,USD,1.2892
20190213,GBP,USD,1.2846
20190214,GBP,USD,1.2803
20190215,GBP,USD,1.2889
20190217,GBP,USD,1.2909
20190218,GBP,USD,1.2924
20190219,GBP,USD,1.3062
20190220,GBP,USD,1.305
20190221,GBP,USD,1.3043
20190222,GBP,USD,1.3053
20190224,GBP,USD,1.3075
20190225,GBP,USD,1.3097
20190226,GBP,USD,1.3252
20190227,GBP,USD,1.3309
20190228,GBP,USD,1.3263
20190301,GBP,USD,1.3202
20190303,GBP,USD,1.3248
20190304,GBP,USD,1.318
20190305,GBP,USD,1.3178
20190306,GBP,USD,1.317
20190307,GBP,USD,1.3085
20190308,GBP,USD,1.3015
20190310,GBP,USD,1.2973
20190311,GBP,USD,1.315
20190312,GBP,USD,1.3075
20190313,GBP,USD,1.3338
20190314,GBP,USD,1.3242
20190315,GBP,USD,1.329
20190317,GBP,USD,1.3297
20190318,GBP,USD,1.3255
20190319,GBP,USD,1.3268
20190320,GBP,USD,1.3198
20190321,GBP,USD,1.3107
20190322,GBP,USD,1.3209
20190324,GBP,USD,1.3217
20190325,GBP,USD,1.3195
20190326,GBP,USD,1.3212
20190327,GBP,USD,1.3189
20190328,GBP,USD,1.3044
20190329,GBP,USD,1.3035
20190331,GBP,USD,1.3042
20190401,GBP,USD,1.3103
20190402,GBP,USD,1.3128
20190403,GBP,USD,1.3158
20190404,GBP,USD,1.3077
20190405,GBP,USD,1.3038
20190407,GBP,USD,1.304
20190408,GBP,USD,1.3061
20190409,GBP,USD,1.3052
20190410,GBP,USD,1.3091
20190411,GBP,USD,1.3058
20190412,GBP,USD,1.3074
20190414,GBP,USD,1.3081
20190415,GBP,USD,1.31
20190416,GBP,USD,1.3048
20190417,GBP,USD,1.3043
20190418,GBP,USD,1.2991
20190419,GBP,USD,1.2993
20190421,GBP,USD,1.2996
20190422,GBP,USD,1.2982
20190423,GBP,USD,1.2938
20190424,GBP,USD,1.2902
20190425,GBP,USD,1.2899
20190426,GBP,USD,1.2916
20190428,GBP,USD,1.2919999999999998
20190429,GBP,USD,1.2937
20190430,GBP,USD,1.3032
20190501,GBP,USD,1.305
20190502,GBP,USD,1.3032
20190503,GBP,USD,1.3173
20190505,GBP,USD,1.3148
20190506,GBP,USD,1.3097
20190507,GBP,USD,1.3075
20190508,GBP,USD,1.3006
20190509,GBP,USD,1.3014
20190510,GBP,USD,1.2998
20190512,GBP,USD,1.3001
20190513,GBP,USD,1.2958
20190514,GBP,USD,1.2905
20190515,GBP,USD,1.2845
20190516,GBP,USD,1.2798
20190517,GBP,USD,1.2724
20190519,GBP,USD,1.2737
20190520,GBP,USD,1.2726
20190521,GBP,USD,1.2706
20190522,GBP,USD,1.2665
20190523,GBP,USD,1.2657
20190524,GBP,USD,1.2714
20190526,GBP,USD,1.2728
20190527,GBP,USD,1.2679
20190528,GBP,USD,1.2653
20190529,GBP,USD,1.2626
20190530,GBP,USD,1.2608
20190531,GBP,USD,1.2629
20190602,GBP,USD,1.2631
20190603,GBP,USD,1.2664
20190604,GBP,USD,1.2698
20190605,GBP,USD,1.2687
20190606,GBP,USD,1.2694
20190607,GBP,USD,1.2737
20190609,GBP,USD,1.2739
20190610,GBP,USD,1.2685
20190611,GBP,USD,1.2725
20190612,GBP,USD,1.2689
20190613,GBP,USD,1.2674
20190614,GBP,USD,1.2589
20190616,GBP,USD,1.2584
20190617,GBP,USD,1.2534
20190618,GBP,USD,1.2558
20190619,GBP,USD,1.2639
20190620,GBP,USD,1.2702
20190621,GBP,USD,1.2737
20190623,GBP,USD,1.2735
20190624,GBP,USD,1.2743
20190625,GBP,USD,1.2689
20190626,GBP,USD,1.2690000000000001
20190627,GBP,USD,1.2674
20190628,GBP,USD,1.2696
20190630,GBP,USD,1.27
20190701,GBP,USD,1.2641
20190702,GBP,USD,1.2593
20190703,GBP,USD,1.2574
20190704,GBP,USD,1.2579
20190705,GBP,USD,1.2521
20190707,GBP,USD,1.2529
20190708,GBP,USD,1.2515
20190709,GBP,USD,1.2465
20190710,GBP,USD,1.2502
20190711,GBP,USD,1.2521
20190712,GBP,USD,1.2572
20190714,GBP,USD,1.2558
20190715,GBP,USD,1.2516
20190716,GBP,USD,1.2407
20190717,GBP,USD,1.2433
20190718,GBP,USD,1.2549
20190719,GBP,USD,1.2502
20190721,GBP,USD,1.2491
20190722,GBP,USD,1.2476
20190723,GBP,USD,1.244
20190724,GBP,USD,1.2484
20190725,GBP,USD,1.2458
20190726,GBP,USD,1.2384
20190728,GBP,USD,1.2376
20190729,GBP,USD,1.2219
20190730,GBP,USD,1.2152
20190731,GBP,USD,1.2159
20190801,GBP,USD,1.2128
20190802,GBP,USD,1.2162
20190804,GBP,USD,1.214
20190805,GBP,USD,1.2143
20190806,GBP,USD,1.2171
20190807,GBP,USD,1.2143
20190808,GBP,USD,1.2133
20190809,GBP,USD,1.2033
20190811,GBP,USD,1.2051
20190812,GBP,USD,1.2076
20190813,GBP,USD,1.206
20190814,GBP,USD,1.206
20190815,GBP,USD,1.2088
20190816,GBP,USD,1.2149
20190818,GBP,USD,1.2157
20190819,GBP,USD,1.2126
20190820,GBP,USD,1.217
20190821,GBP,USD,1.213
20190822,GBP,USD,1.2251
20190823,GBP,USD,1.2266
20190825,GBP,USD,1.2268
20190826,GBP,USD,1.2217
20190827,GBP,USD,1.229
20190828,GBP,USD,1.2212
20190829,GBP,USD,1.2181
20190830,GBP,USD,1.2156
20190901,GBP,USD,1.2152
20190902,GBP,USD,1.2066
20190903,GBP,USD,1.2081
20190904,GBP,USD,1.2253
20190905,GBP,USD,1.2334
20190906,GBP,USD,1.2283
20190908,GBP,USD,1.2272
20190909,GBP,USD,1.2346
20190910,GBP,USD,1.235
20190911,GBP,USD,1.2326
20190912,GBP,USD,1.2335
20190913,GBP,USD,1.2501
20190915,GBP,USD,1.2477
20190916,GBP,USD,1.2431
20190917,GBP,USD,1.25
20190918,GBP,USD,1.2472
20190919,GBP,USD,1.2526
20190920,GBP,USD,1.2478
20190922,GBP,USD,1.2467
20190923,GBP,USD,1.2429
20190924,GBP,USD,1.2487
20190925,GBP,USD,1.2353
20190926,GBP,USD,1.2328
20190927,GBP,USD,1.2292
20190929,GBP,USD,1.2299
20190930,GBP,USD,1.2289
20191001,GBP,USD,1.2302
20191002,GBP,USD,1.2303
20161002,GBP,ZAR,17.7428
20161003,GBP,ZAR,17.4654
20161004,GBP,ZAR,17.6037
20161005,GBP,ZAR,17.4923
20161006,GBP,ZAR,17.522000000000002
20161007,GBP,ZAR,17.2446
20161009,GBP,ZAR,17.1969
20161010,GBP,ZAR,17.0729
20161011,GBP,ZAR,17.4304
20161012,GBP,ZAR,17.3704
20161013,GBP,ZAR,17.4683
20161014,GBP,ZAR,17.4724
20161016,GBP,ZAR,17.3343
20161017,GBP,ZAR,17.2371
20161018,GBP,ZAR,17.0904
20161019,GBP,ZAR,16.9984
20161020,GBP,ZAR,17.0997
20161021,GBP,ZAR,17.105
20161023,GBP,ZAR,17.0922
20161024,GBP,ZAR,17.0222
20161025,GBP,ZAR,16.7695
20161026,GBP,ZAR,17.0117
20161027,GBP,ZAR,16.8769
20161028,GBP,ZAR,16.8595
20161030,GBP,ZAR,16.8471
20161031,GBP,ZAR,16.4938
20161101,GBP,ZAR,16.6671
20161102,GBP,ZAR,16.5673
20161103,GBP,ZAR,16.7754
20161104,GBP,ZAR,17.0104
20161106,GBP,ZAR,16.8512
20161107,GBP,ZAR,16.5651
20161108,GBP,ZAR,16.3227
20161109,GBP,ZAR,16.66
20161110,GBP,ZAR,17.735
20161111,GBP,ZAR,18.0412
20161113,GBP,ZAR,17.8908
20161114,GBP,ZAR,18.0246
20161115,GBP,ZAR,17.6573
20161116,GBP,ZAR,17.7916
20161117,GBP,ZAR,17.9117
20161118,GBP,ZAR,17.829
20161120,GBP,ZAR,17.8197
20161121,GBP,ZAR,17.7973
20161122,GBP,ZAR,17.4936
20161123,GBP,ZAR,17.6182
20161124,GBP,ZAR,17.6206
20161125,GBP,ZAR,17.6044
20161127,GBP,ZAR,17.5045
20161128,GBP,ZAR,17.0465
20161129,GBP,ZAR,17.342
20161130,GBP,ZAR,17.6242
20161201,GBP,ZAR,17.7591
20161202,GBP,ZAR,17.5692
20161204,GBP,ZAR,17.5651
20161205,GBP,ZAR,17.4747
20161206,GBP,ZAR,17.305999999999997
20161207,GBP,ZAR,17.0192
20161208,GBP,ZAR,17.1871
20161209,GBP,ZAR,17.347
20161211,GBP,ZAR,17.3823
20161212,GBP,ZAR,17.2587
20161213,GBP,ZAR,17.224
20161214,GBP,ZAR,17.5067
20161215,GBP,ZAR,17.3426
20161216,GBP,ZAR,17.5358
20161218,GBP,ZAR,17.538
20161219,GBP,ZAR,17.5244
20161220,GBP,ZAR,17.3069
20161221,GBP,ZAR,17.2982
20161222,GBP,ZAR,17.2385
20161223,GBP,ZAR,17.2032
20161225,GBP,ZAR,17.252
20161226,GBP,ZAR,17.2141
20161227,GBP,ZAR,17.0811
20161228,GBP,ZAR,16.9429
20161229,GBP,ZAR,16.6984
20161230,GBP,ZAR,16.944000000000003
20170102,GBP,ZAR,16.8654
20170103,GBP,ZAR,16.9238
20170104,GBP,ZAR,16.7822
20170105,GBP,ZAR,16.8678
20170106,GBP,ZAR,16.908
20170108,GBP,ZAR,16.8198
20170109,GBP,ZAR,16.6282
20170110,GBP,ZAR,16.7319
20170111,GBP,ZAR,16.7883
20170112,GBP,ZAR,16.4249
20170113,GBP,ZAR,16.4657
20170115,GBP,ZAR,16.2647
20170116,GBP,ZAR,16.4815
20170117,GBP,ZAR,16.7208
20170118,GBP,ZAR,16.7152
20170119,GBP,ZAR,16.7339
20170120,GBP,ZAR,16.8202
20170122,GBP,ZAR,16.8671
20170123,GBP,ZAR,16.9038
20170124,GBP,ZAR,16.7559
20170125,GBP,ZAR,16.7286
20170126,GBP,ZAR,16.8254
20170127,GBP,ZAR,16.9086
20170129,GBP,ZAR,16.9986
20170130,GBP,ZAR,16.8636
20170131,GBP,ZAR,16.9499
20170201,GBP,ZAR,17.0526
20170202,GBP,ZAR,16.783
20170203,GBP,ZAR,16.5667
20170205,GBP,ZAR,16.5633
20170206,GBP,ZAR,16.5839
20170207,GBP,ZAR,16.8277
20170208,GBP,ZAR,16.8238
20170209,GBP,ZAR,16.7384
20170210,GBP,ZAR,16.7205
20170212,GBP,ZAR,16.6557
20170213,GBP,ZAR,16.7034
20170214,GBP,ZAR,16.3389
20170215,GBP,ZAR,16.0926
20170216,GBP,ZAR,16.2726
20170217,GBP,ZAR,16.2169
20170219,GBP,ZAR,16.2436
20170220,GBP,ZAR,16.2566
20170221,GBP,ZAR,16.3869
20170222,GBP,ZAR,16.1489
20170223,GBP,ZAR,16.1623
20170224,GBP,ZAR,16.1442
20170226,GBP,ZAR,16.1159
20170227,GBP,ZAR,16.1863
20170228,GBP,ZAR,16.2514
20170301,GBP,ZAR,16.0129
20170302,GBP,ZAR,16.137
20170303,GBP,ZAR,16.0165
20170305,GBP,ZAR,15.9844
20170306,GBP,ZAR,15.9289
20170307,GBP,ZAR,15.8279
20170308,GBP,ZAR,15.9817
20170309,GBP,ZAR,16.2202
20170310,GBP,ZAR,16.0347
20170312,GBP,ZAR,16.0318
20170313,GBP,ZAR,16.0524
20170314,GBP,ZAR,15.9843
20170315,GBP,ZAR,15.7247
20170316,GBP,ZAR,15.777999999999999
20170317,GBP,ZAR,15.7838
20170319,GBP,ZAR,15.7576
20170320,GBP,ZAR,15.6222
20170321,GBP,ZAR,15.8212
20170322,GBP,ZAR,15.6878
20170323,GBP,ZAR,15.5972
20170324,GBP,ZAR,15.5113
20170326,GBP,ZAR,15.5306
20170327,GBP,ZAR,16.0007
20170328,GBP,ZAR,16.1742
20170329,GBP,ZAR,16.2129
20170330,GBP,ZAR,16.5618
20170331,GBP,ZAR,16.843
20170402,GBP,ZAR,16.7657
20170403,GBP,ZAR,17.0862
20170404,GBP,ZAR,16.9475
20170405,GBP,ZAR,17.2364
20170406,GBP,ZAR,17.1564
20170407,GBP,ZAR,17.0448
20170409,GBP,ZAR,17.0476
20170410,GBP,ZAR,17.3235
20170411,GBP,ZAR,17.2673
20170412,GBP,ZAR,16.8782
20170413,GBP,ZAR,16.8328
20170414,GBP,ZAR,16.8128
20170416,GBP,ZAR,16.8114
20170417,GBP,ZAR,16.7037
20170418,GBP,ZAR,17.06
20170419,GBP,ZAR,16.9707
20170420,GBP,ZAR,16.8502
20170421,GBP,ZAR,16.8117
20170423,GBP,ZAR,16.6747
20170424,GBP,ZAR,16.6514
20170425,GBP,ZAR,16.7665
20170426,GBP,ZAR,17.066
20170427,GBP,ZAR,17.2358
20170428,GBP,ZAR,17.3177
20170430,GBP,ZAR,17.2435
20170501,GBP,ZAR,17.282
20170502,GBP,ZAR,17.2754
20170503,GBP,ZAR,17.2887
20170504,GBP,ZAR,17.6474
20170505,GBP,ZAR,17.4161
20170507,GBP,ZAR,17.4588
20170508,GBP,ZAR,17.6299
20170509,GBP,ZAR,17.6262
20170510,GBP,ZAR,17.4386
20170511,GBP,ZAR,17.2299
